well,well found,parameter,parameter found,found under data source,found as measurement,record date,record value,timestamp match,value match,record value in hts
362002,FALSE,pH,,,,2/08/1989 0:00,6,,,
362002,FALSE,pH,,,,6/09/1989 0:00,6,,,
362002,FALSE,pH,,,,11/10/1989 0:00,6,,,
362002,FALSE,pH,,,,8/11/1989 0:00,7,,,
362002,FALSE,pH,,,,6/12/1989 0:00,7,,,
362002,FALSE,pH,,,,14/02/1990 0:00,6,,,
362002,FALSE,pH,,,,4/03/1990 0:00,6,,,
362002,FALSE,pH,,,,7/03/1990 0:00,6,,,
362002,FALSE,pH,,,,23/05/1990 0:00,6,,,
362002,FALSE,pH,,,,6/06/1990 0:00,6,,,
362002,FALSE,pH,,,,4/07/1990 0:00,6,,,
362002,FALSE,pH,,,,1/08/1990 0:00,6,,,
362002,FALSE,pH,,,,5/09/1990 0:00,6,,,
362002,FALSE,pH,,,,3/10/1990 0:00,6,,,
362002,FALSE,pH,,,,7/11/1990 0:00,6,,,
362002,FALSE,pH,,,,5/12/1990 0:00,6,,,
362002,FALSE,pH,,,,5/02/1991 0:00,6,,,
362002,FALSE,pH,,,,13/03/1991 0:00,6,,,
362002,FALSE,pH,,,,3/04/1991 0:00,6,,,
362002,FALSE,pH,,,,1/05/1991 0:00,6,,,
362002,FALSE,pH,,,,3/07/1991 0:00,6,,,
362002,FALSE,pH,,,,7/08/1991 0:00,6,,,
362002,FALSE,pH,,,,18/09/1991 0:00,6,,,
362002,FALSE,pH,,,,2/10/1991 0:00,6,,,
362002,FALSE,pH,,,,6/11/1991 0:00,6,,,
362002,FALSE,pH,,,,4/12/1991 0:00,6,,,
362002,FALSE,pH,,,,5/02/1992 0:00,6,,,
362002,FALSE,pH,,,,4/03/1992 0:00,6,,,
362002,FALSE,pH,,,,1/04/1992 0:00,6,,,
362002,FALSE,pH,,,,6/05/1992 0:00,6.2,,,
362002,FALSE,pH,,,,5/08/1992 0:00,6.2,,,
362002,FALSE,pH,,,,9/09/1992 0:00,6.2,,,
362002,FALSE,pH,,,,2/12/1992 0:00,6.3,,,
362002,FALSE,pH,,,,3/02/1993 0:00,6.4,,,
362002,FALSE,pH,,,,3/03/1993 0:00,6.9,,,
362003,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],29/04/1991 0:00,6.4,FALSE,,
362003,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],22/07/1991 0:00,6.5,FALSE,,
362003,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],21/10/1991 0:00,6.15,FALSE,,
362003,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],26/02/1992 0:00,6.35,FALSE,,
362003,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],25/05/1992 0:00,5.95,FALSE,,
362003,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],24/08/1992 0:00,6.43,FALSE,,
362003,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],23/11/1992 0:00,6.48,FALSE,,
362003,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],9/03/1993 0:00,6.07,FALSE,,
362003,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],24/05/1993 0:00,6.31,FALSE,,
362003,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],23/08/1993 0:00,6.26,FALSE,,
362003,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],8/11/1993 0:00,6.23,FALSE,,
362003,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],28/02/1994 0:00,6.46,FALSE,,
362003,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],23/05/1994 0:00,6.58,FALSE,,
362003,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],8/08/1994 0:00,6.43,FALSE,,
362003,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],7/11/1994 0:00,6.6,FALSE,,
362003,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],1/05/1995 0:00,6.55,FALSE,,
362003,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],2/10/1995 0:00,6.3,FALSE,,
362003,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],25/03/1996 0:00,6.4,FALSE,,
362003,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],29/10/1996 0:00,6.6,FALSE,,
362003,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],1/04/1997 0:00,6.5,FALSE,,
362003,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],1/09/1997 0:00,6.4,FALSE,,
362003,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],23/03/1998 0:00,6.3,FALSE,,
362003,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],28/09/1998 0:00,6.6,FALSE,,
362003,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],22/03/1999 0:00,6.3,FALSE,,
362003,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],12/10/1999 0:00,6.5,FALSE,,
362003,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],8/05/2000 0:00,6.6,FALSE,,
362003,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],30/10/2000 0:00,6.3,FALSE,,
362003,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],28/05/2001 0:00,6.2,FALSE,,
362003,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],29/10/2001 0:00,6.3,FALSE,,
362003,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],27/05/2002 0:00,6.4,FALSE,,
362003,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],2/12/2002 0:00,6.3,FALSE,,
362003,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],23/06/2003 0:00,6.3,FALSE,,
362003,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],16/08/2004 0:00,6.3,FALSE,,
362005,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],29/04/1991 0:00,6.5,FALSE,,
362005,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],22/07/1991 0:00,6.7,FALSE,,
362005,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],21/10/1991 0:00,6.8,FALSE,,
362005,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],26/02/1992 0:00,6.5,FALSE,,
362005,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],25/05/1992 0:00,6.35,FALSE,,
362005,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],24/08/1992 0:00,6.82,FALSE,,
362005,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],23/11/1992 0:00,6.61,FALSE,,
362005,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],9/03/1993 0:00,6.34,FALSE,,
362005,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],24/05/1993 0:00,6.58,FALSE,,
362005,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],8/11/1993 0:00,6.66,FALSE,,
362005,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],28/02/1994 0:00,6.65,FALSE,,
362005,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],23/05/1994 0:00,6.74,FALSE,,
362005,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],8/08/1994 0:00,6.78,FALSE,,
362005,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],10/11/1994 0:00,6.68,FALSE,,
362005,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],1/05/1995 0:00,6.55,FALSE,,
362005,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],2/10/1995 0:00,6.8,FALSE,,
362005,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],25/03/1996 0:00,6.8,FALSE,,
362005,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],29/10/1996 0:00,6.8,FALSE,,
362005,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],1/04/1997 0:00,6.8,FALSE,,
362005,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],1/09/1997 0:00,6.6,FALSE,,
362005,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],23/03/1998 0:00,6.7,FALSE,,
362005,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],28/09/1998 0:00,6.9,FALSE,,
362005,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],22/03/1999 0:00,6.6,FALSE,,
362005,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],12/10/1999 0:00,6.7,FALSE,,
362005,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],8/05/2000 0:00,6.7,FALSE,,
362005,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],30/10/2000 0:00,6.8,FALSE,,
362005,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],3/04/2001 0:00,6.78,FALSE,,
362005,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],29/10/2001 0:00,6.7,FALSE,,
362005,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],27/05/2002 0:00,6.6,FALSE,,
362005,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],2/12/2002 0:00,6.7,FALSE,,
362005,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],23/06/2003 0:00,6.9,FALSE,,
362005,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],16/08/2004 0:00,7.1,FALSE,,
362008,FALSE,pH,,,,3/02/1993 0:00,6.9,,,
362010,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],18/04/2008 0:00,6.9,FALSE,,
362011,TRUE,pH,FALSE,,,5/03/1984 0:00,6.8,,,
362012,FALSE,pH,,,,3/02/1993 0:00,6.8,,,
362033,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],5/12/2006 0:00,6.48,FALSE,,
362036,TRUE,pH,FALSE,,,1/04/1980 0:00,6.8,,,
362040,TRUE,pH,FALSE,,,29/07/1979 0:00,6.9,,,
362041,FALSE,pH,,,,27/04/1989 0:00,6.6,,,
362044,TRUE,pH,FALSE,,,31/03/1980 0:00,7.7,,,
362048,FALSE,pH,,,,3/04/1980 0:00,6.5,,,
362050,FALSE,pH,,,,31/03/1980 0:00,7,,,
362051,TRUE,pH,FALSE,,,12/11/1984 0:00,6.4,,,
362071,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],8/05/1989 0:00,7.3,FALSE,,
362071,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],3/06/2008 0:00,7.17,FALSE,,
362074,TRUE,pH,FALSE,,,3/04/1980 0:00,6.2,,,
362091,FALSE,pH,,,,22/01/1985 0:00,7,,,
362106,TRUE,pH,FALSE,,,1/04/1980 0:00,7.7,,,
362120,TRUE,pH,FALSE,,,27/07/1979 0:00,6.7,,,
362131,TRUE,pH,FALSE,,,1/05/1989 0:00,8,,,
362141,FALSE,pH,,,,4/05/1989 0:00,6.4,,,
362149,FALSE,pH,,,,27/07/1979 0:00,7.1,,,
362161,FALSE,pH,,,,8/05/1989 0:00,7.75,,,
362175,TRUE,pH,FALSE,,,11/01/1988 0:00,7,,,
362181,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],1/05/1989 0:00,7.9,FALSE,,
362181,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],11/04/2008 0:00,7.52,FALSE,,
362191,FALSE,pH,,,,30/07/1984 0:00,6.5,,,
362224,FALSE,pH,,,,3/04/1980 0:00,6.8,,,
362226,TRUE,pH,FALSE,,,13/10/1983 0:00,6.2,,,
362228,FALSE,pH,,,,27/07/1979 0:00,6.8,,,
362229,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],18/04/2008 0:00,6.65,FALSE,,
362233,TRUE,pH,FALSE,,,11/07/1989 0:00,6.6,,,
362244,TRUE,pH,FALSE,,,14/10/1994 0:00,5.4,,,
362251,FALSE,pH,,,,4/05/1989 0:00,6.5,,,
362281,FALSE,pH,,,,4/05/1989 0:00,7.2,,,
362309,TRUE,pH,FALSE,,,23/05/1975 0:00,6,,,
362323,FALSE,pH,,,,11/10/1984 0:00,7.4,,,
362323,FALSE,pH,,,,23/10/1984 0:00,7.5,,,
362323,FALSE,pH,,,,8/05/1989 0:00,7.5,,,
362331,FALSE,pH,,,,15/05/1989 0:00,7,,,
362337,FALSE,pH,,,,29/08/2003 0:00,6.6,,,
362361,FALSE,pH,,,,22/02/1984 0:00,7,,,
362371,FALSE,pH,,,,4/05/1989 0:00,6.7,,,
362373,FALSE,pH,,,,27/07/1979 0:00,7.4,,,
362381,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],28/05/1985 0:00,6.4,FALSE,,
362401,FALSE,pH,,,,27/04/1989 0:00,6.5,,,
362431,FALSE,pH,,,,26/08/1985 0:00,6.4,,,
362441,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],27/04/1989 0:00,6.6,FALSE,,
362441,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],16/04/2008 0:00,4.84,FALSE,,
362451,FALSE,pH,,,,17/11/1986 0:00,7.4,,,
362491,FALSE,pH,,,,8/10/1985 0:00,6.6,,,
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],21/10/1985 0:00,6.7,FALSE,,
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],15/06/1992 0:00,7.1,FALSE,,
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],9/09/1992 0:00,7.4,FALSE,,
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],7/12/1992 0:00,7.3,FALSE,,
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],2/03/1993 0:00,7.2,FALSE,,
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],8/06/1993 0:00,7.2,FALSE,,
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],2/09/1993 0:00,7.1,FALSE,,
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],8/12/1993 0:00,7.1,FALSE,,
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],28/03/1994 0:00,7,FALSE,,
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],14/06/1994 0:00,7.1,FALSE,,
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],14/09/1994 0:00,6.9,FALSE,,
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],12/12/1994 0:00,7.5,FALSE,,
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],20/03/1995 0:00,6.9,FALSE,,
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],7/06/1995 0:00,6.44,FALSE,,
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],25/08/1995 0:00,7.06,FALSE,,
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],18/12/1995 0:00,7.26,FALSE,,
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],6/03/1996 0:00,7.29,FALSE,,
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],28/05/1996 0:00,7.11,FALSE,,
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],26/08/1996 0:00,7.25,FALSE,,
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],4/12/1996 0:00,7.32,FALSE,,
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],4/03/1997 0:00,7.13,FALSE,,
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],9/06/1997 0:00,7.49,FALSE,,
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],9/09/1997 0:00,7.33,FALSE,,
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],9/12/1997 0:00,7.43,FALSE,,
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],4/03/1998 0:00,6.8,FALSE,,
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],8/06/1998 0:00,6.3,FALSE,,
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],16/09/1998 0:00,6.9,FALSE,,
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],8/12/1998 0:00,7.2,FALSE,,
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],9/03/1999 0:00,6.84,FALSE,,
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],2/06/1999 0:00,6.83,FALSE,,
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],31/08/1999 0:00,6.93,FALSE,,
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],7/12/1999 0:00,6.78,FALSE,,
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],23/02/2000 0:00,7.77,FALSE,,
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],22/05/2000 0:00,6.7,FALSE,,
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],28/09/2000 0:00,6.68,FALSE,,
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],12/12/2000 0:00,6.77,FALSE,,
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],6/03/2001 0:00,6.43,FALSE,,
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],13/06/2001 0:00,7.64,FALSE,,
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],17/09/2001 0:00,6.46,FALSE,,
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],4/12/2001 0:00,6.56,FALSE,,
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],3/04/2002 0:00,6.49,FALSE,,
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],10/06/2002 0:00,6.97,FALSE,,
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],3/09/2002 0:00,7.02,FALSE,,
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],10/12/2002 0:00,6.78,FALSE,,
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],11/03/2003 0:00,7.03,FALSE,,
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],10/06/2003 0:00,6.78,FALSE,,
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],10/09/2003 0:00,6.94,FALSE,,
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],9/12/2003 0:00,7.29,FALSE,,
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],16/03/2004 0:00,7.08,FALSE,,
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],16/03/2004 12:10,7.56,FALSE,,
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],28/06/2004 0:00,7.17,FALSE,,
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],14/09/2004 13:00,7.06,FALSE,,
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],1/12/2004 11:25,7.6,FALSE,,
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],1/03/2005 12:30,6.52,FALSE,,
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],21/06/2005 12:15,7.14,FALSE,,
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],29/09/2005 12:45,6.74,FALSE,,
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],15/12/2005 0:00,7.01,FALSE,,
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],15/12/2005 11:30,7.01,TRUE,TRUE,7.01
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],29/03/2006 0:00,6.89,FALSE,,
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],29/03/2006 13:30,6.89,TRUE,TRUE,6.89
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],13/06/2006 12:30,6.9,FALSE,,
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],19/09/2006 0:00,6.95,FALSE,,
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],19/09/2006 12:30,6.95,FALSE,,
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],23/01/2007 0:00,6.99,FALSE,,
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],23/01/2007 14:30,6.99,TRUE,TRUE,6.99
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],21/03/2007 0:00,6.99,FALSE,,
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],21/03/2007 14:25,6.99,TRUE,TRUE,6.99
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],19/06/2007 0:00,6.69,FALSE,,
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],19/06/2007 15:20,6.69,TRUE,TRUE,6.69
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],17/09/2007 0:00,6.6,FALSE,,
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],17/09/2007 13:20,6.6,TRUE,TRUE,6.6
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],5/12/2007 12:40,6.9,TRUE,TRUE,6.9
362521,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],25/03/2008 13:18,6.32,FALSE,,
362541,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],27/04/1989 0:00,6.75,FALSE,,
362541,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],22/05/2008 0:00,7.54,FALSE,,
362551,FALSE,pH,,,,25/03/1986 0:00,6.9,,,
362561,FALSE,pH,,,,12/12/1986 0:00,7,,,
362581,FALSE,pH,,,,10/02/1987 0:00,6.9,,,
362601,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],16/04/2008 0:00,7.42,FALSE,,
362621,FALSE,pH,,,,4/05/1989 0:00,6.9,,,
362641,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],29/04/1987 0:00,6.3,FALSE,,
362641,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],24/06/2008 0:00,5.84,FALSE,,
362642,TRUE,pH,TRUE,Field pH (HRC),Item2 [Field pH (HRC)],8/09/1988 0:00,5.8,FALSE,,
362651,FALSE,pH,,,,12/05/1987 0:00,6.3,,,
362661,TRUE,pH,FALSE,,,4/05/1989 0:00,7.2,,,
362681,FALSE,pH,,,,4/05/1989 0:00,7.9,,,
362691,TRUE,pH,FALSE,,,28/06/1985 0:00,7.2,,,
362711,FALSE,pH,,,,8/05/1989 0:00,7.5,,,
362731,TRUE,pH,FALSE,,,19/12/1984 0:00,7.1,,,
362762,FALSE,pH,,,,3/04/1980 0:00,7.4,,,
362791,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],27/07/1979 0:00,6.9,FALSE,,
362791,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],25/08/1995 0:00,6.86,FALSE,,
362791,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],18/12/1995 0:00,6.92,FALSE,,
362791,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],6/03/1996 0:00,6.93,FALSE,,
362791,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],28/05/1996 0:00,6.92,FALSE,,
362791,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],26/08/1996 0:00,6.87,FALSE,,
362791,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],4/12/1996 0:00,7.2,FALSE,,
362791,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],4/03/1997 0:00,6.7,FALSE,,
362791,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],9/06/1997 0:00,7.01,FALSE,,
362791,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],9/09/1997 0:00,6.87,FALSE,,
362791,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],9/12/1997 0:00,7.3,FALSE,,
362791,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],4/03/1998 0:00,6.83,FALSE,,
362791,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],8/06/1998 0:00,6.23,FALSE,,
362791,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],16/09/1998 0:00,6.91,FALSE,,
362791,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],8/12/1998 0:00,7.11,FALSE,,
362791,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],9/03/1999 0:00,6.73,FALSE,,
362791,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],2/06/1999 0:00,6.66,FALSE,,
362791,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],31/08/1999 0:00,6.75,FALSE,,
362791,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],7/12/1999 0:00,6.69,FALSE,,
362791,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],23/02/2000 0:00,6.54,FALSE,,
362791,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],22/05/2000 0:00,6.59,FALSE,,
362791,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],28/09/2000 0:00,6.61,FALSE,,
362791,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],12/12/2000 0:00,6.67,FALSE,,
362791,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],6/03/2001 0:00,6.34,FALSE,,
362791,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],13/06/2001 0:00,6.38,FALSE,,
362791,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],17/09/2001 0:00,6.35,FALSE,,
362791,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],4/12/2001 0:00,6.41,FALSE,,
362791,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],3/04/2002 0:00,6.46,FALSE,,
362791,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],10/06/2002 0:00,6.76,FALSE,,
362791,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],3/09/2002 0:00,6.81,FALSE,,
362791,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],10/12/2002 0:00,6.67,FALSE,,
362791,TRUE,pH,TRUE,pH (HRC),Item2 [pH (HRC)],11/03/2003 0:00,6.5,FALSE,,
