DataFile,BaseURL,Site,Measurement,RequestAs,StartDate,URL
Whangaehu,https://flood.horizons.govt.nz/Whangaehu.hts,Tokiahuru at Powells Rd,Stage,Stage,"om:phenomenonTime,2019-03-28T11:00:00",https://flood.horizons.govt.nz/Whangaehu.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Tokiahuru%20at%20Powells%20Rd&ObservedProperty=Stage&TemporalFilter=om%3AphenomenonTime%2C2019-03-28T11%3A00%3A00
Whangaehu,https://flood.horizons.govt.nz/Whangaehu.hts,Tokiahuru at Powells Rd,Flow,Flow [Flow],"om:phenomenonTime,2018-05-11T10:45:00",https://flood.horizons.govt.nz/Whangaehu.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Tokiahuru%20at%20Powells%20Rd&ObservedProperty=Flow%20%5BFlow%5D&TemporalFilter=om%3AphenomenonTime%2C2018-05-11T10%3A45%3A00
Whangaehu,https://flood.horizons.govt.nz/Whangaehu.hts,Tokiahuru at Powells Rd,30.44 Days Maxima,30.44 Days Maxima,"om:phenomenonTime,2018-06-22T11:05:00",https://flood.horizons.govt.nz/Whangaehu.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Tokiahuru%20at%20Powells%20Rd&ObservedProperty=30.44%20Days%20Maxima&TemporalFilter=om%3AphenomenonTime%2C2018-06-22T11%3A05%3A00
Whangaehu,https://flood.horizons.govt.nz/Whangaehu.hts,Tokiahuru at Powells Rd,RL Section,RL Section,,https://flood.horizons.govt.nz/Whangaehu.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Tokiahuru%20at%20Powells%20Rd&ObservedProperty=RL%20Section
Whangaehu,https://flood.horizons.govt.nz/Whangaehu.hts,Turakina Catchment at Pukeroa,Rainfall,Rainfall [Rainfall],"om:phenomenonTime,1996-01-02T08:00:00",https://flood.horizons.govt.nz/Whangaehu.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Turakina%20Catchment%20at%20Pukeroa&ObservedProperty=Rainfall%20%5BRainfall%5D&TemporalFilter=om%3AphenomenonTime%2C1996-01-02T08%3A00%3A00
Whangaehu,https://flood.horizons.govt.nz/Whangaehu.hts,Turakina Catchment at Pukeroa,RL Section,RL Section,,https://flood.horizons.govt.nz/Whangaehu.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Turakina%20Catchment%20at%20Pukeroa&ObservedProperty=RL%20Section
Whangaehu,https://flood.horizons.govt.nz/Whangaehu.hts,Turoa at Repeater,Rainfall,Rainfall [Rainfall],"om:phenomenonTime,2009-08-14T14:00:00",https://flood.horizons.govt.nz/Whangaehu.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Turoa%20at%20Repeater&ObservedProperty=Rainfall%20%5BRainfall%5D&TemporalFilter=om%3AphenomenonTime%2C2009-08-14T14%3A00%3A00
Whangaehu,https://flood.horizons.govt.nz/Whangaehu.hts,Turoa at Repeater,Rainfall,Rainfall [Rainfall],"om:phenomenonTime,2009-08-14T14:00:00",https://flood.horizons.govt.nz/Whangaehu.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Turoa%20at%20Repeater&ObservedProperty=Rainfall%20%5BRainfall%5D&TemporalFilter=om%3AphenomenonTime%2C2009-08-14T14%3A00%3A00
Whangaehu,https://flood.horizons.govt.nz/Whangaehu.hts,Turoa at Repeater,RL Section,RL Section,,https://flood.horizons.govt.nz/Whangaehu.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Turoa%20at%20Repeater&ObservedProperty=RL%20Section
Whangaehu,https://flood.horizons.govt.nz/Whangaehu.hts,Wahianoa Aqueduct at Intake 21,Stage,Stage,"om:phenomenonTime,1990-10-03T12:45:00",https://flood.horizons.govt.nz/Whangaehu.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Wahianoa%20Aqueduct%20at%20Intake%2021&ObservedProperty=Stage&TemporalFilter=om%3AphenomenonTime%2C1990-10-03T12%3A45%3A00
Whangaehu,https://flood.horizons.govt.nz/Whangaehu.hts,Wahianoa Aqueduct at Intake 21,Flow,Flow [Flow],"om:phenomenonTime,1990-10-03T12:45:00",https://flood.horizons.govt.nz/Whangaehu.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Wahianoa%20Aqueduct%20at%20Intake%2021&ObservedProperty=Flow%20%5BFlow%5D&TemporalFilter=om%3AphenomenonTime%2C1990-10-03T12%3A45%3A00
Whangaehu,https://flood.horizons.govt.nz/Whangaehu.hts,Wahianoa Aqueduct at Intake 21,30.44 Days Maxima,30.44 Days Maxima,"om:phenomenonTime,1990-11-02T23:15:00",https://flood.horizons.govt.nz/Whangaehu.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Wahianoa%20Aqueduct%20at%20Intake%2021&ObservedProperty=30.44%20Days%20Maxima&TemporalFilter=om%3AphenomenonTime%2C1990-11-02T23%3A15%3A00
Whangaehu,https://flood.horizons.govt.nz/Whangaehu.hts,Wahianoa Aqueduct at Intake 21,RL Section,RL Section,,https://flood.horizons.govt.nz/Whangaehu.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Wahianoa%20Aqueduct%20at%20Intake%2021&ObservedProperty=RL%20Section
Whangaehu,https://flood.horizons.govt.nz/Whangaehu.hts,Waiharuru at S.H.49,Stage,Stage,"om:phenomenonTime,2006-05-24T17:30:00",https://flood.horizons.govt.nz/Whangaehu.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Waiharuru%20at%20S.H.49&ObservedProperty=Stage&TemporalFilter=om%3AphenomenonTime%2C2006-05-24T17%3A30%3A00
Whangaehu,https://flood.horizons.govt.nz/Whangaehu.hts,Waiharuru at S.H.49,Flow,Flow [Flow],"om:phenomenonTime,2006-05-24T17:30:00",https://flood.horizons.govt.nz/Whangaehu.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Waiharuru%20at%20S.H.49&ObservedProperty=Flow%20%5BFlow%5D&TemporalFilter=om%3AphenomenonTime%2C2006-05-24T17%3A30%3A00
Whangaehu,https://flood.horizons.govt.nz/Whangaehu.hts,Waiharuru at S.H.49,Rainfall,Rainfall [Rainfall],"om:phenomenonTime,2006-05-25T12:30:00",https://flood.horizons.govt.nz/Whangaehu.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Waiharuru%20at%20S.H.49&ObservedProperty=Rainfall%20%5BRainfall%5D&TemporalFilter=om%3AphenomenonTime%2C2006-05-25T12%3A30%3A00
Whangaehu,https://flood.horizons.govt.nz/Whangaehu.hts,Waiharuru at S.H.49,Rainfall,Rainfall [Rainfall],"om:phenomenonTime,2006-05-25T12:30:00",https://flood.horizons.govt.nz/Whangaehu.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Waiharuru%20at%20S.H.49&ObservedProperty=Rainfall%20%5BRainfall%5D&TemporalFilter=om%3AphenomenonTime%2C2006-05-25T12%3A30%3A00
Whangaehu,https://flood.horizons.govt.nz/Whangaehu.hts,Waiharuru at S.H.49,30.44 Days Maxima,30.44 Days Maxima,"om:phenomenonTime,2006-06-26T23:45:00",https://flood.horizons.govt.nz/Whangaehu.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Waiharuru%20at%20S.H.49&ObservedProperty=30.44%20Days%20Maxima&TemporalFilter=om%3AphenomenonTime%2C2006-06-26T23%3A45%3A00
Whangaehu,https://flood.horizons.govt.nz/Whangaehu.hts,Waiharuru at S.H.49,RL Section,RL Section,,https://flood.horizons.govt.nz/Whangaehu.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Waiharuru%20at%20S.H.49&ObservedProperty=RL%20Section
Whangaehu,https://flood.horizons.govt.nz/Whangaehu.hts,Waimarino Forest Climate Station,Rainfall,Rainfall [Rainfall],"om:phenomenonTime,2009-10-06T16:00:00",https://flood.horizons.govt.nz/Whangaehu.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Waimarino%20Forest%20Climate%20Station&ObservedProperty=Rainfall%20%5BRainfall%5D&TemporalFilter=om%3AphenomenonTime%2C2009-10-06T16%3A00%3A00
Whangaehu,https://flood.horizons.govt.nz/Whangaehu.hts,Waimarino Forest Climate Station,Rainfall,Rainfall [Rainfall],"om:phenomenonTime,2009-10-06T16:00:00",https://flood.horizons.govt.nz/Whangaehu.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Waimarino%20Forest%20Climate%20Station&ObservedProperty=Rainfall%20%5BRainfall%5D&TemporalFilter=om%3AphenomenonTime%2C2009-10-06T16%3A00%3A00
Whangaehu,https://flood.horizons.govt.nz/Whangaehu.hts,Waimarino Forest Climate Station,RL Section,RL Section,,https://flood.horizons.govt.nz/Whangaehu.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Waimarino%20Forest%20Climate%20Station&ObservedProperty=RL%20Section
Whangaehu,https://flood.horizons.govt.nz/Whangaehu.hts,Waitangi at Tangiwai,Stage,Stage,"om:phenomenonTime,1967-11-22T12:30:00",https://flood.horizons.govt.nz/Whangaehu.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Waitangi%20at%20Tangiwai&ObservedProperty=Stage&TemporalFilter=om%3AphenomenonTime%2C1967-11-22T12%3A30%3A00
Whangaehu,https://flood.horizons.govt.nz/Whangaehu.hts,Waitangi at Tangiwai,Flow,Flow [Flow],"om:phenomenonTime,1967-11-22T12:30:00",https://flood.horizons.govt.nz/Whangaehu.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Waitangi%20at%20Tangiwai&ObservedProperty=Flow%20%5BFlow%5D&TemporalFilter=om%3AphenomenonTime%2C1967-11-22T12%3A30%3A00
Whangaehu,https://flood.horizons.govt.nz/Whangaehu.hts,Waitangi at Tangiwai,30.44 Days Maxima,30.44 Days Maxima,"om:phenomenonTime,1968-01-01T00:00:00",https://flood.horizons.govt.nz/Whangaehu.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Waitangi%20at%20Tangiwai&ObservedProperty=30.44%20Days%20Maxima&TemporalFilter=om%3AphenomenonTime%2C1968-01-01T00%3A00%3A00
Whangaehu,https://flood.horizons.govt.nz/Whangaehu.hts,Waitangi at Tangiwai,RL Section,RL Section,,https://flood.horizons.govt.nz/Whangaehu.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Waitangi%20at%20Tangiwai&ObservedProperty=RL%20Section
Whangaehu,https://flood.horizons.govt.nz/Whangaehu.hts,Whangaehu at Above Confluence,Stage,Stage,"om:phenomenonTime,2012-07-30T12:25:00",https://flood.horizons.govt.nz/Whangaehu.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Whangaehu%20at%20Above%20Confluence&ObservedProperty=Stage&TemporalFilter=om%3AphenomenonTime%2C2012-07-30T12%3A25%3A00
Whangaehu,https://flood.horizons.govt.nz/Whangaehu.hts,Whangaehu at Above Confluence,RL Section,RL Section,,https://flood.horizons.govt.nz/Whangaehu.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Whangaehu%20at%20Above%20Confluence&ObservedProperty=RL%20Section
Whangaehu,https://flood.horizons.govt.nz/Whangaehu.hts,Whangaehu at Aranui,Stage,Stage,"om:phenomenonTime,2005-05-24T08:45:00",https://flood.horizons.govt.nz/Whangaehu.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Whangaehu%20at%20Aranui&ObservedProperty=Stage&TemporalFilter=om%3AphenomenonTime%2C2005-05-24T08%3A45%3A00
Whangaehu,https://flood.horizons.govt.nz/Whangaehu.hts,Whangaehu at Aranui,Flow,Flow [Flow],"om:phenomenonTime,2005-05-24T08:45:00",https://flood.horizons.govt.nz/Whangaehu.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Whangaehu%20at%20Aranui&ObservedProperty=Flow%20%5BFlow%5D&TemporalFilter=om%3AphenomenonTime%2C2005-05-24T08%3A45%3A00
Whangaehu,https://flood.horizons.govt.nz/Whangaehu.hts,Whangaehu at Aranui,Rainfall,Rainfall [Rainfall],"om:phenomenonTime,2005-04-05T15:54:00",https://flood.horizons.govt.nz/Whangaehu.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Whangaehu%20at%20Aranui&ObservedProperty=Rainfall%20%5BRainfall%5D&TemporalFilter=om%3AphenomenonTime%2C2005-04-05T15%3A54%3A00
Whangaehu,https://flood.horizons.govt.nz/Whangaehu.hts,Whangaehu at Aranui,Rainfall,Rainfall [Rainfall],"om:phenomenonTime,2005-04-05T15:54:00",https://flood.horizons.govt.nz/Whangaehu.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Whangaehu%20at%20Aranui&ObservedProperty=Rainfall%20%5BRainfall%5D&TemporalFilter=om%3AphenomenonTime%2C2005-04-05T15%3A54%3A00
Whangaehu,https://flood.horizons.govt.nz/Whangaehu.hts,Whangaehu at Aranui,30.44 Days Maxima,30.44 Days Maxima,"om:phenomenonTime,2005-10-01T00:00:00",https://flood.horizons.govt.nz/Whangaehu.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Whangaehu%20at%20Aranui&ObservedProperty=30.44%20Days%20Maxima&TemporalFilter=om%3AphenomenonTime%2C2005-10-01T00%3A00%3A00
Whangaehu,https://flood.horizons.govt.nz/Whangaehu.hts,Whangaehu at Aranui,RL Section,RL Section,,https://flood.horizons.govt.nz/Whangaehu.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Whangaehu%20at%20Aranui&ObservedProperty=RL%20Section
Whangaehu,https://flood.horizons.govt.nz/Whangaehu.hts,Whangaehu at Glengarr,Rainfall,Rainfall [Rainfall],"om:phenomenonTime,1996-01-02T07:00:00",https://flood.horizons.govt.nz/Whangaehu.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Whangaehu%20at%20Glengarr&ObservedProperty=Rainfall%20%5BRainfall%5D&TemporalFilter=om%3AphenomenonTime%2C1996-01-02T07%3A00%3A00
Whangaehu,https://flood.horizons.govt.nz/Whangaehu.hts,Whangaehu at Glengarr,RL Section,RL Section,,https://flood.horizons.govt.nz/Whangaehu.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Whangaehu%20at%20Glengarr&ObservedProperty=RL%20Section
Whangaehu,https://flood.horizons.govt.nz/Whangaehu.hts,Whangaehu at Karioi,Stage,Stage,"om:phenomenonTime,1962-11-01T06:00:00",https://flood.horizons.govt.nz/Whangaehu.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Whangaehu%20at%20Karioi&ObservedProperty=Stage&TemporalFilter=om%3AphenomenonTime%2C1962-11-01T06%3A00%3A00
Whangaehu,https://flood.horizons.govt.nz/Whangaehu.hts,Whangaehu at Karioi,Flow,Flow [Flow],"om:phenomenonTime,1962-11-01T06:00:00",https://flood.horizons.govt.nz/Whangaehu.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Whangaehu%20at%20Karioi&ObservedProperty=Flow%20%5BFlow%5D&TemporalFilter=om%3AphenomenonTime%2C1962-11-01T06%3A00%3A00
Whangaehu,https://flood.horizons.govt.nz/Whangaehu.hts,Whangaehu at Karioi,30.44 Days Maxima,30.44 Days Maxima,"om:phenomenonTime,1962-12-24T18:00:00",https://flood.horizons.govt.nz/Whangaehu.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Whangaehu%20at%20Karioi&ObservedProperty=30.44%20Days%20Maxima&TemporalFilter=om%3AphenomenonTime%2C1962-12-24T18%3A00%3A00
Whangaehu,https://flood.horizons.govt.nz/Whangaehu.hts,Whangaehu at Karioi,RL Section,RL Section,,https://flood.horizons.govt.nz/Whangaehu.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Whangaehu%20at%20Karioi&ObservedProperty=RL%20Section
Whangaehu,https://flood.horizons.govt.nz/Whangaehu.hts,Whangaehu at Kauangaroa,Stage,Stage,"om:phenomenonTime,1891-02-01T12:00:00",https://flood.horizons.govt.nz/Whangaehu.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Whangaehu%20at%20Kauangaroa&ObservedProperty=Stage&TemporalFilter=om%3AphenomenonTime%2C1891-02-01T12%3A00%3A00
Whangaehu,https://flood.horizons.govt.nz/Whangaehu.hts,Whangaehu at Kauangaroa,Flow,Flow [Flow],"om:phenomenonTime,1891-02-01T12:00:00",https://flood.horizons.govt.nz/Whangaehu.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Whangaehu%20at%20Kauangaroa&ObservedProperty=Flow%20%5BFlow%5D&TemporalFilter=om%3AphenomenonTime%2C1891-02-01T12%3A00%3A00
Whangaehu,https://flood.horizons.govt.nz/Whangaehu.hts,Whangaehu at Kauangaroa,Rainfall,Rainfall [Rainfall],"om:phenomenonTime,2005-05-04T15:48:00",https://flood.horizons.govt.nz/Whangaehu.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Whangaehu%20at%20Kauangaroa&ObservedProperty=Rainfall%20%5BRainfall%5D&TemporalFilter=om%3AphenomenonTime%2C2005-05-04T15%3A48%3A00
Whangaehu,https://flood.horizons.govt.nz/Whangaehu.hts,Whangaehu at Kauangaroa,Rainfall,Rainfall [Rainfall],"om:phenomenonTime,2005-05-04T15:48:00",https://flood.horizons.govt.nz/Whangaehu.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Whangaehu%20at%20Kauangaroa&ObservedProperty=Rainfall%20%5BRainfall%5D&TemporalFilter=om%3AphenomenonTime%2C2005-05-04T15%3A48%3A00
Whangaehu,https://flood.horizons.govt.nz/Whangaehu.hts,Whangaehu at Kauangaroa,30.44 Days Maxima,30.44 Days Maxima,"om:phenomenonTime,1971-07-19T02:00:00",https://flood.horizons.govt.nz/Whangaehu.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Whangaehu%20at%20Kauangaroa&ObservedProperty=30.44%20Days%20Maxima&TemporalFilter=om%3AphenomenonTime%2C1971-07-19T02%3A00%3A00
Whangaehu,https://flood.horizons.govt.nz/Whangaehu.hts,Whangaehu at Kauangaroa,RL Section,RL Section,,https://flood.horizons.govt.nz/Whangaehu.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Whangaehu%20at%20Kauangaroa&ObservedProperty=RL%20Section
Whangaehu,https://flood.horizons.govt.nz/Whangaehu.hts,Whangaehu at Kowhai St Mangamahu,Rainfall,Rainfall [Rainfall],"om:phenomenonTime,2005-04-20T15:30:00",https://flood.horizons.govt.nz/Whangaehu.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Whangaehu%20at%20Kowhai%20St%20Mangamahu&ObservedProperty=Rainfall%20%5BRainfall%5D&TemporalFilter=om%3AphenomenonTime%2C2005-04-20T15%3A30%3A00
Whangaehu,https://flood.horizons.govt.nz/Whangaehu.hts,Whangaehu at Kowhai St Mangamahu,Rainfall,Rainfall [Rainfall],"om:phenomenonTime,2005-04-20T15:30:00",https://flood.horizons.govt.nz/Whangaehu.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Whangaehu%20at%20Kowhai%20St%20Mangamahu&ObservedProperty=Rainfall%20%5BRainfall%5D&TemporalFilter=om%3AphenomenonTime%2C2005-04-20T15%3A30%3A00
Whangaehu,https://flood.horizons.govt.nz/Whangaehu.hts,Whangaehu at Kowhai St Mangamahu,RL Section,RL Section,,https://flood.horizons.govt.nz/Whangaehu.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Whangaehu%20at%20Kowhai%20St%20Mangamahu&ObservedProperty=RL%20Section
Whangaehu,https://flood.horizons.govt.nz/Whangaehu.hts,Whangaehu at Mangaio Tunnel,Stage,Stage,"om:phenomenonTime,1979-07-10T14:30:00",https://flood.horizons.govt.nz/Whangaehu.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Whangaehu%20at%20Mangaio%20Tunnel&ObservedProperty=Stage&TemporalFilter=om%3AphenomenonTime%2C1979-07-10T14%3A30%3A00
Whangaehu,https://flood.horizons.govt.nz/Whangaehu.hts,Whangaehu at Mangaio Tunnel,Flow,Flow [Flow],"om:phenomenonTime,1979-07-10T14:30:00",https://flood.horizons.govt.nz/Whangaehu.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Whangaehu%20at%20Mangaio%20Tunnel&ObservedProperty=Flow%20%5BFlow%5D&TemporalFilter=om%3AphenomenonTime%2C1979-07-10T14%3A30%3A00
Whangaehu,https://flood.horizons.govt.nz/Whangaehu.hts,Whangaehu at Mangaio Tunnel,30.44 Days Maxima,30.44 Days Maxima,"om:phenomenonTime,1979-08-31T20:15:00",https://flood.horizons.govt.nz/Whangaehu.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Whangaehu%20at%20Mangaio%20Tunnel&ObservedProperty=30.44%20Days%20Maxima&TemporalFilter=om%3AphenomenonTime%2C1979-08-31T20%3A15%3A00
Whangaehu,https://flood.horizons.govt.nz/Whangaehu.hts,Whangaehu at Mangaio Tunnel,RL Section,RL Section,,https://flood.horizons.govt.nz/Whangaehu.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Whangaehu%20at%20Mangaio%20Tunnel&ObservedProperty=RL%20Section
Whangaehu,https://flood.horizons.govt.nz/Whangaehu.hts,Whangaehu at Mangamahu,Stage,Stage,"om:phenomenonTime,1980-12-23T12:40:00",https://flood.horizons.govt.nz/Whangaehu.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Whangaehu%20at%20Mangamahu&ObservedProperty=Stage&TemporalFilter=om%3AphenomenonTime%2C1980-12-23T12%3A40%3A00
Whangaehu,https://flood.horizons.govt.nz/Whangaehu.hts,Whangaehu at Mangamahu,Flow,Flow [Flow],"om:phenomenonTime,1980-12-23T12:40:00",https://flood.horizons.govt.nz/Whangaehu.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Whangaehu%20at%20Mangamahu&ObservedProperty=Flow%20%5BFlow%5D&TemporalFilter=om%3AphenomenonTime%2C1980-12-23T12%3A40%3A00
Whangaehu,https://flood.horizons.govt.nz/Whangaehu.hts,Whangaehu at Mangamahu,30.44 Days Maxima,30.44 Days Maxima,"om:phenomenonTime,1981-01-22T23:10:00",https://flood.horizons.govt.nz/Whangaehu.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Whangaehu%20at%20Mangamahu&ObservedProperty=30.44%20Days%20Maxima&TemporalFilter=om%3AphenomenonTime%2C1981-01-22T23%3A10%3A00
Whangaehu,https://flood.horizons.govt.nz/Whangaehu.hts,Whangaehu at Mangamahu,RL Section,RL Section,,https://flood.horizons.govt.nz/Whangaehu.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Whangaehu%20at%20Mangamahu&ObservedProperty=RL%20Section
Whangaehu,https://flood.horizons.govt.nz/Whangaehu.hts,Whangaehu at Tangiwai Flood Gauge,Stage,Stage,"om:phenomenonTime,2012-07-01T00:00:00",https://flood.horizons.govt.nz/Whangaehu.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Whangaehu%20at%20Tangiwai%20Flood%20Gauge&ObservedProperty=Stage&TemporalFilter=om%3AphenomenonTime%2C2012-07-01T00%3A00%3A00
Whangaehu,https://flood.horizons.govt.nz/Whangaehu.hts,Whangaehu at Tangiwai Flood Gauge,Flow,Flow [Flow],"om:phenomenonTime,2012-07-01T00:00:00",https://flood.horizons.govt.nz/Whangaehu.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Whangaehu%20at%20Tangiwai%20Flood%20Gauge&ObservedProperty=Flow%20%5BFlow%5D&TemporalFilter=om%3AphenomenonTime%2C2012-07-01T00%3A00%3A00
Whangaehu,https://flood.horizons.govt.nz/Whangaehu.hts,Whangaehu at Tangiwai Flood Gauge,30.44 Days Maxima,30.44 Days Maxima,"om:phenomenonTime,2012-08-01T00:00:00",https://flood.horizons.govt.nz/Whangaehu.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Whangaehu%20at%20Tangiwai%20Flood%20Gauge&ObservedProperty=30.44%20Days%20Maxima&TemporalFilter=om%3AphenomenonTime%2C2012-08-01T00%3A00%3A00
Whangaehu,https://flood.horizons.govt.nz/Whangaehu.hts,Whangaehu at Tangiwai Flood Gauge,RL Section,RL Section,,https://flood.horizons.govt.nz/Whangaehu.hts?Request=GetObservation&Service=SOS&FeatureOfInterest=Whangaehu%20at%20Tangiwai%20Flood%20Gauge&ObservedProperty=RL%20Section
